,Gene_stable_ID,Gene_stable_ID_version,Gene_name,Display_name,ENSP
5754,ENSG00000158987,ENSG00000158987.22,RAPGEF6,RAPGEF6,ENSP00000296859
5755,ENSG00000159023,ENSG00000159023.22,EPB41,EPB41,ENSP00000345259
5756,ENSG00000159055,ENSG00000159055.4,MIS18A,MIS18A,ENSP00000290130
5757,ENSG00000159063,ENSG00000159063.14,ALG8,ALG8,ENSP00000299626
5758,ENSG00000159069,ENSG00000159069.14,FBXW5,FBXW5,ENSP00000313034
5759,ENSG00000159082,ENSG00000159082.18,SYNJ1,SYNJ1,ENSP00000409667
5760,ENSG00000159086,ENSG00000159086.15,PAXBP1,PAXBP1,ENSP00000328992
5761,ENSG00000159110,ENSG00000159110.21,IFNAR2,IFNAR2,ENSP00000343957
5762,ENSG00000159111,ENSG00000159111.13,MRPL10,MRPL10,ENSP00000290208
5763,ENSG00000159128,ENSG00000159128.15,IFNGR2,IFNGR2,ENSP00000290219
5764,ENSG00000159131,ENSG00000159131.17,GART,GART,ENSP00000371253
5765,ENSG00000159140,ENSG00000159140.21,SON,SON,ENSP00000348984
5766,ENSG00000159147,ENSG00000159147.18,DONSON,DONSON,ENSP00000307143
5767,ENSG00000159176,ENSG00000159176.14,CSRP1,CSRP1,ENSP00000356275
5768,ENSG00000159200,ENSG00000159200.18,RCAN1,RCAN1,ENSP00000370527
5769,ENSG00000159202,ENSG00000159202.18,UBE2Z,UBE2Z,ENSP00000354201
5770,ENSG00000159210,ENSG00000159210.10,SNF8,SNF8,ENSP00000421380
5771,ENSG00000159216,ENSG00000159216.19,RUNX1,RUNX1,ENSP00000300305
5772,ENSG00000159228,ENSG00000159228.13,CBR1,CBR1,ENSP00000290349
5773,ENSG00000159231,ENSG00000159231.6,CBR3,CBR3,ENSP00000290354
5774,ENSG00000159256,ENSG00000159256.13,MORC3,MORC3,ENSP00000383333
5775,ENSG00000159259,ENSG00000159259.8,CHAF1B,CHAF1B,ENSP00000315700
5776,ENSG00000159314,ENSG00000159314.11,ARHGAP27,ARHGAP27,ENSP00000403323
5777,ENSG00000159322,ENSG00000159322.18,ADPGK,ADPGK,ENSP00000312250
5778,ENSG00000159335,ENSG00000159335.18,PTMS,PTMS,ENSP00000478828
5779,ENSG00000159346,ENSG00000159346.13,ADIPOR1,ADIPOR1,ENSP00000341785
5780,ENSG00000159348,ENSG00000159348.13,CYB5R1,CYB5R1,ENSP00000356218
5781,ENSG00000159352,ENSG00000159352.16,PSMD4,PSMD4,ENSP00000357879
5782,ENSG00000159363,ENSG00000159363.19,ATP13A2,ATP13A2,ENSP00000327214
5783,ENSG00000159377,ENSG00000159377.11,PSMB4,PSMB4,ENSP00000290541
5784,ENSG00000159388,ENSG00000159388.6,BTG2,BTG2,ENSP00000290551
5785,ENSG00000159399,ENSG00000159399.10,HK2,HK2,ENSP00000290573
5786,ENSG00000159403,ENSG00000159403.18,C1R,C1R,ENSP00000438615
5787,ENSG00000159423,ENSG00000159423.17,ALDH4A1,ALDH4A1,ENSP00000364490
5788,ENSG00000159433,ENSG00000159433.12,STARD9,STARD9,ENSP00000290607
5789,ENSG00000159445,ENSG00000159445.13,THEM4,THEM4,ENSP00000357804
5790,ENSG00000159459,ENSG00000159459.12,UBR1,UBR1,ENSP00000290650
5791,ENSG00000159461,ENSG00000159461.15,AMFR,AMFR,ENSP00000290649
5792,ENSG00000159479,ENSG00000159479.17,MED8,MED8,ENSP00000290663
5793,ENSG00000159496,ENSG00000159496.15,RGL4,RGL4,ENSP00000290691
5794,ENSG00000159579,ENSG00000159579.14,RSPRY1,RSPRY1,ENSP00000443176
5795,ENSG00000159592,ENSG00000159592.11,GPBP1L1,GPBP1L1,ENSP00000347224
5796,ENSG00000159593,ENSG00000159593.15,NAE1,NAE1,ENSP00000351990
5797,ENSG00000159596,ENSG00000159596.7,TMEM69,TMEM69,ENSP00000361095
5798,ENSG00000159658,ENSG00000159658.15,EFCAB14,EFCAB14,ENSP00000361001
5799,ENSG00000159674,ENSG00000159674.12,SPON2,SPON2,ENSP00000483599
5800,ENSG00000159685,ENSG00000159685.11,CHCHD6,CHCHD6,ENSP00000290913
5801,ENSG00000159692,ENSG00000159692.16,CTBP1,CTBP1,ENSP00000290921
5802,ENSG00000159720,ENSG00000159720.12,ATP6V0D1,ATP6V0D1,ENSP00000290949
5803,ENSG00000159733,ENSG00000159733.14,ZFYVE28,ZFYVE28,ENSP00000290974
5804,ENSG00000159761,ENSG00000159761.15,C16orf86,C16orf86,ENSP00000384117
5805,ENSG00000159788,ENSG00000159788.19,RGS12,RGS12,ENSP00000339381
5806,ENSG00000159792,ENSG00000159792.10,PSKH1,PSKH1,ENSP00000291041
5807,ENSG00000159840,ENSG00000159840.16,ZYX,ZYX,ENSP00000324422
5808,ENSG00000159842,ENSG00000159842.16,ABR,ABR,ENSP00000303909
5809,ENSG00000159873,ENSG00000159873.10,CCDC117,CCDC117,ENSP00000249064
5810,ENSG00000159882,ENSG00000159882.13,ZNF230,ZNF230,ENSP00000409318
5811,ENSG00000159884,ENSG00000159884.12,CCDC107,CCDC107,ENSP00000414964
5812,ENSG00000159885,ENSG00000159885.14,ZNF222,ZNF222,ENSP00000375822
5813,ENSG00000159917,ENSG00000159917.17,ZNF235,ZNF235,ENSP00000291182
5814,ENSG00000159921,ENSG00000159921.20,GNE,GNE,ENSP00000379839
5815,ENSG00000160007,ENSG00000160007.19,ARHGAP35,ARHGAP35,ENSP00000385720
5816,ENSG00000160013,ENSG00000160013.9,PTGIR,PTGIR,ENSP00000291294
5817,ENSG00000160014,ENSG00000160014.17,CALM3,CALM3,ENSP00000291295
5818,ENSG00000160049,ENSG00000160049.12,DFFA,DFFA,ENSP00000366237
5819,ENSG00000160050,ENSG00000160050.16,CCDC28B,CCDC28B,ENSP00000413017
5820,ENSG00000160055,ENSG00000160055.20,TMEM234,TMEM234,ENSP00000309792
5821,ENSG00000160058,ENSG00000160058.19,BSDC1,BSDC1,ENSP00000344816
5822,ENSG00000160072,ENSG00000160072.20,ATAD3B,ATAD3B,ENSP00000311766
5823,ENSG00000160075,ENSG00000160075.12,SSU72,SSU72,ENSP00000291386
5824,ENSG00000160087,ENSG00000160087.21,UBE2J2,UBE2J2,ENSP00000383719
5825,ENSG00000160094,ENSG00000160094.15,ZNF362,ZNF362,ENSP00000446335
5826,ENSG00000160111,ENSG00000160111.15,CPAMD8,CPAMD8,ENSP00000402505
5827,ENSG00000160113,ENSG00000160113.6,NR2F6,NR2F6,ENSP00000291442
5828,ENSG00000160117,ENSG00000160117.16,ANKLE1,ANKLE1,ENSP00000377971
5829,ENSG00000160131,ENSG00000160131.14,VMA21,VMA21,ENSP00000333255
5830,ENSG00000160179,ENSG00000160179.19,ABCG1,ABCG1,ENSP00000354995
5831,ENSG00000160190,ENSG00000160190.14,SLC37A1,SLC37A1,ENSP00000344648
5832,ENSG00000160193,ENSG00000160193.12,WDR4,WDR4,ENSP00000381266
5833,ENSG00000160194,ENSG00000160194.18,NDUFV3,NDUFV3,ENSP00000346196
5834,ENSG00000160199,ENSG00000160199.15,PKNOX1,PKNOX1,ENSP00000291547
5835,ENSG00000160208,ENSG00000160208.13,RRP1B,RRP1B,ENSP00000339145
5836,ENSG00000160209,ENSG00000160209.19,PDXK,PDXK,ENSP00000291565
5837,ENSG00000160211,ENSG00000160211.19,G6PD,G6PD,ENSP00000377192
5838,ENSG00000160213,ENSG00000160213.9,CSTB,CSTB,ENSP00000291568
5839,ENSG00000160214,ENSG00000160214.13,RRP1,RRP1,ENSP00000417464
5840,ENSG00000160216,ENSG00000160216.21,AGPAT3,AGPAT3,ENSP00000381140
5841,ENSG00000160218,ENSG00000160218.13,TRAPPC10,TRAPPC10,ENSP00000291574
5842,ENSG00000160219,ENSG00000160219.12,GAB3,GAB3,ENSP00000399588
5843,ENSG00000160255,ENSG00000160255.18,ITGB2,ITGB2,ENSP00000380948
5844,ENSG00000160256,ENSG00000160256.13,FAM207A,FAM207A,ENSP00000291634
5845,ENSG00000160271,ENSG00000160271.16,RALGDS,RALGDS,ENSP00000361120
5846,ENSG00000160284,ENSG00000160284.15,SPATC1L,SPATC1L,ENSP00000291672
5847,ENSG00000160285,ENSG00000160285.15,LSS,LSS,ENSP00000380837
5848,ENSG00000160294,ENSG00000160294.11,MCM3AP,MCM3AP,ENSP00000380820
5849,ENSG00000160298,ENSG00000160298.18,C21orf58,C21orf58,ENSP00000291691
5850,ENSG00000160299,ENSG00000160299.17,PCNT,PCNT,ENSP00000352572
5851,ENSG00000160305,ENSG00000160305.18,DIP2A,DIP2A,ENSP00000392066
5852,ENSG00000160310,ENSG00000160310.18,PRMT2,PRMT2,ENSP00000380759
5853,ENSG00000160318,ENSG00000160318.6,CLDND2,CLDND2,ENSP00000291715
5854,ENSG00000160325,ENSG00000160325.15,CACFD1,CACFD1,ENSP00000440832
5855,ENSG00000160326,ENSG00000160326.14,SLC2A6,SLC2A6,ENSP00000360966
5856,ENSG00000160352,ENSG00000160352.16,ZNF714,ZNF714,ENSP00000478345
5857,ENSG00000160392,ENSG00000160392.14,C19orf47,C19orf47,ENSP00000463159
5858,ENSG00000160404,ENSG00000160404.18,TOR2A,TOR2A,ENSP00000362381
5859,ENSG00000160408,ENSG00000160408.16,ST6GALNAC6,ST6GALNAC6,ENSP00000362235
5860,ENSG00000160410,ENSG00000160410.15,SHKBP1,SHKBP1,ENSP00000291842
5861,ENSG00000160439,ENSG00000160439.16,RDH13,RDH13,ENSP00000391121
5862,ENSG00000160445,ENSG00000160445.11,ZER1,ZER1,ENSP00000291900
5863,ENSG00000160446,ENSG00000160446.19,ZDHHC12,ZDHHC12,ENSP00000361748
5864,ENSG00000160469,ENSG00000160469.17,BRSK1,BRSK1,ENSP00000310649
5865,ENSG00000160551,ENSG00000160551.12,TAOK1,TAOK1,ENSP00000261716
5866,ENSG00000160563,ENSG00000160563.14,MED27,MED27,ENSP00000292035
5867,ENSG00000160570,ENSG00000160570.14,DEDD2,DEDD2,ENSP00000470082
5868,ENSG00000160584,ENSG00000160584.17,SIK3,SIK3,ENSP00000364449
5869,ENSG00000160588,ENSG00000160588.10,MPZL3,MPZL3,ENSP00000278949
5870,ENSG00000160602,ENSG00000160602.14,NEK8,NEK8,ENSP00000268766
5871,ENSG00000160606,ENSG00000160606.11,TLCD1,TLCD1,ENSP00000292090
5872,ENSG00000160613,ENSG00000160613.14,PCSK7,PCSK7,ENSP00000325917
5873,ENSG00000160633,ENSG00000160633.13,SAFB,SAFB,ENSP00000467423
5874,ENSG00000160679,ENSG00000160679.13,CHTOP,CHTOP,ENSP00000357679
5875,ENSG00000160685,ENSG00000160685.13,ZBTB7B,ZBTB7B,ENSP00000406286
5876,ENSG00000160688,ENSG00000160688.19,FLAD1,FLAD1,ENSP00000292180
5877,ENSG00000160691,ENSG00000160691.19,SHC1,SHC1,ENSP00000401303
5878,ENSG00000160695,ENSG00000160695.15,VPS11,VPS11,ENSP00000481126
5879,ENSG00000160703,ENSG00000160703.16,NLRX1,NLRX1,ENSP00000387334
5880,ENSG00000160710,ENSG00000160710.18,ADAR,ADAR,ENSP00000357459
5881,ENSG00000160712,ENSG00000160712.13,IL6R,IL6R,ENSP00000357470
5882,ENSG00000160714,ENSG00000160714.10,UBE2Q1,UBE2Q1,ENSP00000292211
5883,ENSG00000160741,ENSG00000160741.17,CRTC2,CRTC2,ENSP00000357622
5884,ENSG00000160746,ENSG00000160746.13,ANO10,ANO10,ENSP00000292246
5885,ENSG00000160752,ENSG00000160752.15,FDPS,FDPS,ENSP00000349078
5886,ENSG00000160753,ENSG00000160753.16,RUSC1,RUSC1,ENSP00000357336
5887,ENSG00000160767,ENSG00000160767.21,FAM189B,FAM189B,ENSP00000354958
5888,ENSG00000160781,ENSG00000160781.17,PAQR6,PAQR6,ENSP00000338330
5889,ENSG00000160783,ENSG00000160783.19,PMF1,PMF1,ENSP00000357256
5890,ENSG00000160785,ENSG00000160785.14,SLC25A44,SLC25A44,ENSP00000407560
5891,ENSG00000160789,ENSG00000160789.24,LMNA,LMNA,ENSP00000357283
5892,ENSG00000160796,ENSG00000160796.18,NBEAL2,NBEAL2,ENSP00000415034
5893,ENSG00000160799,ENSG00000160799.12,CCDC12,CCDC12,ENSP00000292314
5894,ENSG00000160803,ENSG00000160803.8,UBQLN4,UBQLN4,ENSP00000357292
5895,ENSG00000160813,ENSG00000160813.7,PPP1R35,PPP1R35,ENSP00000292330
5896,ENSG00000160818,ENSG00000160818.17,GPATCH4,GPATCH4,ENSP00000396441
5897,ENSG00000160877,ENSG00000160877.6,NACC1,NACC1,ENSP00000292431
5898,ENSG00000160908,ENSG00000160908.15,ZNF394,ZNF394,ENSP00000337363
5899,ENSG00000160917,ENSG00000160917.15,CPSF4,CPSF4,ENSP00000292476
5900,ENSG00000160932,ENSG00000160932.11,LY6E,LY6E,ENSP00000428572
5901,ENSG00000160948,ENSG00000160948.14,VPS28,VPS28,ENSP00000366565
5902,ENSG00000160949,ENSG00000160949.17,TONSL,TONSL,ENSP00000386239
5903,ENSG00000160959,ENSG00000160959.8,LRRC14,LRRC14,ENSP00000292524
5904,ENSG00000160961,ENSG00000160961.12,ZNF333,ZNF333,ENSP00000292530
5905,ENSG00000160972,ENSG00000160972.10,PPP1R16A,PPP1R16A,ENSP00000292539
5906,ENSG00000160991,ENSG00000160991.17,ORAI2,ORAI2,ENSP00000348752
5907,ENSG00000160993,ENSG00000160993.4,ALKBH4,ALKBH4,ENSP00000292566
5908,ENSG00000160999,ENSG00000160999.10,SH2B2,SH2B2,ENSP00000440273
5909,ENSG00000161011,ENSG00000161011.20,SQSTM1,SQSTM1,ENSP00000374455
5910,ENSG00000161013,ENSG00000161013.17,MGAT4B,MGAT4B,ENSP00000338487
5911,ENSG00000161021,ENSG00000161021.13,MAML1,MAML1,ENSP00000292599
5912,ENSG00000161036,ENSG00000161036.13,LRWD1,LRWD1,ENSP00000292616
5913,ENSG00000161048,ENSG00000161048.12,NAPEPLD,NAPEPLD,ENSP00000407112
5914,ENSG00000161057,ENSG00000161057.13,PSMC2,PSMC2,ENSP00000391211
5915,ENSG00000161091,ENSG00000161091.14,MFSD12,MFSD12,ENSP00000347583
5916,ENSG00000161179,ENSG00000161179.14,YDJC,YDJC,ENSP00000292778
5917,ENSG00000161202,ENSG00000161202.20,DVL3,DVL3,ENSP00000316054
5918,ENSG00000161203,ENSG00000161203.13,AP2M1,AP2M1,ENSP00000292807
5919,ENSG00000161204,ENSG00000161204.11,ABCF3,ABCF3,ENSP00000411471
5920,ENSG00000161217,ENSG00000161217.12,PCYT1A,PCYT1A,ENSP00000292823
5921,ENSG00000161265,ENSG00000161265.15,U2AF1L4,U2AF1L4,ENSP00000292879
5922,ENSG00000161267,ENSG00000161267.12,BDH1,BDH1,ENSP00000376184
5923,ENSG00000161277,ENSG00000161277.11,THAP8,THAP8,ENSP00000292894
5924,ENSG00000161298,ENSG00000161298.18,ZNF382,ZNF382,ENSP00000292928
5925,ENSG00000161328,ENSG00000161328.11,LRRC56,LRRC56,ENSP00000270115
5926,ENSG00000161395,ENSG00000161395.14,PGAP3,PGAP3,ENSP00000300658
5927,ENSG00000161405,ENSG00000161405.17,IKZF3,IKZF3,ENSP00000344544
5928,ENSG00000161513,ENSG00000161513.12,FDXR,FDXR,ENSP00000416515
5929,ENSG00000161526,ENSG00000161526.15,SAP30BP,SAP30BP,ENSP00000462116
5930,ENSG00000161533,ENSG00000161533.12,ACOX1,ACOX1,ENSP00000293217
5931,ENSG00000161542,ENSG00000161542.17,PRPSAP1,PRPSAP1,ENSP00000414624
5932,ENSG00000161547,ENSG00000161547.17,SRSF2,SRSF2,ENSP00000376276
5933,ENSG00000161558,ENSG00000161558.11,TMEM143,TMEM143,ENSP00000293261
5934,ENSG00000161618,ENSG00000161618.10,ALDH16A1,ALDH16A1,ENSP00000293350
5935,ENSG00000161638,ENSG00000161638.11,ITGA5,ITGA5,ENSP00000293379
5936,ENSG00000161642,ENSG00000161642.18,ZNF385A,ZNF385A,ENSP00000338927
5937,ENSG00000161653,ENSG00000161653.11,NAGS,NAGS,ENSP00000293404
5938,ENSG00000161654,ENSG00000161654.10,LSM12,LSM12,ENSP00000466718
5939,ENSG00000161671,ENSG00000161671.17,EMC10,EMC10,ENSP00000334037
5940,ENSG00000161677,ENSG00000161677.12,JOSD2,JOSD2,ENSP00000468956
5941,ENSG00000161692,ENSG00000161692.18,DBF4B,DBF4B,ENSP00000323663
5942,ENSG00000161791,ENSG00000161791.14,FMNL3,FMNL3,ENSP00000335655
5943,ENSG00000161800,ENSG00000161800.13,RACGAP1,RACGAP1,ENSP00000404190
5944,ENSG00000161813,ENSG00000161813.22,LARP4,LARP4,ENSP00000381490
5945,ENSG00000161847,ENSG00000161847.14,RAVER1,RAVER1,ENSP00000293677
5946,ENSG00000161904,ENSG00000161904.12,LEMD2,LEMD2,ENSP00000293760
5947,ENSG00000161914,ENSG00000161914.10,ZNF653,ZNF653,ENSP00000293771
5948,ENSG00000161920,ENSG00000161920.11,MED11,MED11,ENSP00000293777
5949,ENSG00000161921,ENSG00000161921.17,CXCL16,CXCL16,ENSP00000293778
5950,ENSG00000161956,ENSG00000161956.13,SENP3,SENP3,ENSP00000314029
5951,ENSG00000161980,ENSG00000161980.6,POLR3K,POLR3K,ENSP00000293860
5952,ENSG00000161981,ENSG00000161981.11,SNRNP25,SNRNP25,ENSP00000372482
5953,ENSG00000161999,ENSG00000161999.13,JMJD8,JMJD8,ENSP00000399475
5954,ENSG00000162004,ENSG00000162004.19,CCDC78,CCDC78,ENSP00000293889
5955,ENSG00000162032,ENSG00000162032.16,SPSB3,SPSB3,ENSP00000457206
5956,ENSG00000162065,ENSG00000162065.14,TBC1D24,TBC1D24,ENSP00000293970
5957,ENSG00000162066,ENSG00000162066.16,AMDHD2,AMDHD2,ENSP00000391596
5958,ENSG00000162076,ENSG00000162076.13,FLYWCH2,FLYWCH2,ENSP00000380159
5959,ENSG00000162086,ENSG00000162086.16,ZNF75A,ZNF75A,ENSP00000459566
5960,ENSG00000162104,ENSG00000162104.10,ADCY9,ADCY9,ENSP00000294016
5961,ENSG00000162129,ENSG00000162129.14,CLPB,CLPB,ENSP00000294053
5962,ENSG00000162139,ENSG00000162139.10,NEU3,NEU3,ENSP00000294064
5963,ENSG00000162144,ENSG00000162144.10,CYB561A3,CYB561A3,ENSP00000389745
5964,ENSG00000162148,ENSG00000162148.11,PPP1R32,PPP1R32,ENSP00000344140
5965,ENSG00000162174,ENSG00000162174.12,ASRGL1,ASRGL1,ENSP00000400057
5966,ENSG00000162222,ENSG00000162222.14,TTC9C,TTC9C,ENSP00000325266
5967,ENSG00000162227,ENSG00000162227.8,TAF6L,TAF6L,ENSP00000294168
5968,ENSG00000162231,ENSG00000162231.14,NXF1,NXF1,ENSP00000436679
5969,ENSG00000162236,ENSG00000162236.13,STX5,STX5,ENSP00000294179
5970,ENSG00000162241,ENSG00000162241.13,SLC25A45,SLC25A45,ENSP00000381782
5971,ENSG00000162298,ENSG00000162298.19,SYVN1,SYVN1,ENSP00000366395
5972,ENSG00000162300,ENSG00000162300.13,ZFPL1,ZFPL1,ENSP00000294258
5973,ENSG00000162302,ENSG00000162302.13,RPS6KA4,RPS6KA4,ENSP00000333896
5974,ENSG00000162341,ENSG00000162341.18,TPCN2,TPCN2,ENSP00000294309
5975,ENSG00000162368,ENSG00000162368.14,CMPK1,CMPK1,ENSP00000360939
5976,ENSG00000162373,ENSG00000162373.13,BEND5,BEND5,ENSP00000360899
5977,ENSG00000162377,ENSG00000162377.6,COA7,COA7,ENSP00000360593
5978,ENSG00000162378,ENSG00000162378.13,ZYG11B,ZYG11B,ENSP00000294353
5979,ENSG00000162385,ENSG00000162385.11,MAGOH,MAGOH,ENSP00000360525
5980,ENSG00000162402,ENSG00000162402.14,USP24,USP24,ENSP00000294383
5981,ENSG00000162408,ENSG00000162408.11,NOL9,NOL9,ENSP00000366934
5982,ENSG00000162413,ENSG00000162413.16,KLHL21,KLHL21,ENSP00000366886
5983,ENSG00000162419,ENSG00000162419.13,GMEB1,GMEB1,ENSP00000294409
5984,ENSG00000162426,ENSG00000162426.16,SLC45A1,SLC45A1,ENSP00000289877
5985,ENSG00000162434,ENSG00000162434.13,JAK1,JAK1,ENSP00000343204
5986,ENSG00000162441,ENSG00000162441.12,LZIC,LZIC,ENSP00000366430
5987,ENSG00000162458,ENSG00000162458.13,FBLIM1,FBLIM1,ENSP00000416387
5988,ENSG00000162517,ENSG00000162517.13,PEF1,PEF1,ENSP00000362807
5989,ENSG00000162520,ENSG00000162520.15,SYNC,SYNC,ENSP00000386439
5990,ENSG00000162521,ENSG00000162521.19,RBBP4,RBBP4,ENSP00000362592
5991,ENSG00000162542,ENSG00000162542.14,TMCO4,TMCO4,ENSP00000294543
5992,ENSG00000162591,ENSG00000162591.16,MEGF6,MEGF6,ENSP00000348982
5993,ENSG00000162600,ENSG00000162600.12,OMA1,OMA1,ENSP00000360270
5994,ENSG00000162601,ENSG00000162601.11,MYSM1,MYSM1,ENSP00000418734
5995,ENSG00000162604,ENSG00000162604.12,TM2D1,TM2D1,ENSP00000475700
5996,ENSG00000162607,ENSG00000162607.13,USP1,USP1,ENSP00000343526
5997,ENSG00000162613,ENSG00000162613.17,FUBP1,FUBP1,ENSP00000359804
5998,ENSG00000162614,ENSG00000162614.19,NEXN,NEXN,ENSP00000333938
5999,ENSG00000162616,ENSG00000162616.9,DNAJB4,DNAJB4,ENSP00000359799
6000,ENSG00000162620,ENSG00000162620.16,LRRIQ3,LRRIQ3,ENSP00000346414
6001,ENSG00000162623,ENSG00000162623.16,TYW3,TYW3,ENSP00000359904
6002,ENSG00000162636,ENSG00000162636.16,FAM102B,FAM102B,ENSP00000359052
6003,ENSG00000162639,ENSG00000162639.16,HENMT1,HENMT1,ENSP00000359049
6004,ENSG00000162642,ENSG00000162642.14,C1orf52,C1orf52,ENSP00000419417
6005,ENSG00000162645,ENSG00000162645.13,GBP2,GBP2,ENSP00000359497
6006,ENSG00000162650,ENSG00000162650.17,ATXN7L2,ATXN7L2,ENSP00000358886
6007,ENSG00000162654,ENSG00000162654.9,GBP4,GBP4,ENSP00000359490
6008,ENSG00000162664,ENSG00000162664.17,ZNF326,ZNF326,ENSP00000340796
6009,ENSG00000162688,ENSG00000162688.17,AGL,AGL,ENSP00000294724
6010,ENSG00000162694,ENSG00000162694.14,EXTL2,EXTL2,ENSP00000359132
6011,ENSG00000162695,ENSG00000162695.12,SLC30A7,SLC30A7,ENSP00000359130
6012,ENSG00000162702,ENSG00000162702.8,ZNF281,ZNF281,ENSP00000294740
6013,ENSG00000162704,ENSG00000162704.16,ARPC5,ARPC5,ENSP00000294742
6014,ENSG00000162714,ENSG00000162714.13,ZNF496,ZNF496,ENSP00000294753
6015,ENSG00000162729,ENSG00000162729.14,IGSF8,IGSF8,ENSP00000357065
6016,ENSG00000162734,ENSG00000162734.13,PEA15,PEA15,ENSP00000357055
6017,ENSG00000162735,ENSG00000162735.19,PEX19,PEX19,ENSP00000357051
6018,ENSG00000162736,ENSG00000162736.17,NCSTN,NCSTN,ENSP00000294785
6019,ENSG00000162746,ENSG00000162746.14,FCRLB,FCRLB,ENSP00000356925
6020,ENSG00000162769,ENSG00000162769.13,FLVCR1,FLVCR1,ENSP00000355938
6021,ENSG00000162772,ENSG00000162772.17,ATF3,ATF3,ENSP00000344352
6022,ENSG00000162775,ENSG00000162775.17,RBM15,RBM15,ENSP00000358799
6023,ENSG00000162777,ENSG00000162777.17,DENND2D,DENND2D,ENSP00000350266
6024,ENSG00000162783,ENSG00000162783.11,IER5,IER5,ENSP00000356549
6025,ENSG00000162813,ENSG00000162813.18,BPNT1,BPNT1,ENSP00000446828
6026,ENSG00000162819,ENSG00000162819.12,BROX,BROX,ENSP00000343742
6027,ENSG00000162836,ENSG00000162836.12,ACP6,ACP6,ENSP00000463574
6028,ENSG00000162851,ENSG00000162851.8,TFB2M,TFB2M,ENSP00000355471
6029,ENSG00000162852,ENSG00000162852.14,CNST,CNST,ENSP00000355470
6030,ENSG00000162869,ENSG00000162869.16,PPP1R21,PPP1R21,ENSP00000294952
6031,ENSG00000162885,ENSG00000162885.14,B3GALNT2,B3GALNT2,ENSP00000355559
6032,ENSG00000162889,ENSG00000162889.11,MAPKAPK2,MAPKAPK2,ENSP00000356070
6033,ENSG00000162909,ENSG00000162909.18,CAPN2,CAPN2,ENSP00000295006
6034,ENSG00000162910,ENSG00000162910.19,MRPL55,MRPL55,ENSP00000403614
6035,ENSG00000162923,ENSG00000162923.17,WDR26,WDR26,ENSP00000408108
6036,ENSG00000162924,ENSG00000162924.15,REL,REL,ENSP00000295025
6037,ENSG00000162927,ENSG00000162927.14,PUS10,PUS10,ENSP00000326003
6038,ENSG00000162928,ENSG00000162928.9,PEX13,PEX13,ENSP00000295030
6039,ENSG00000162946,ENSG00000162946.23,DISC1,DISC1,ENSP00000355593
6040,ENSG00000162959,ENSG00000162959.14,MEMO1,MEMO1,ENSP00000295065
6041,ENSG00000162961,ENSG00000162961.14,DPY30,DPY30,ENSP00000345837
6042,ENSG00000162971,ENSG00000162971.11,TYW5,TYW5,ENSP00000346627
6043,ENSG00000162980,ENSG00000162980.17,ARL5A,ARL5A,ENSP00000295087
6044,ENSG00000163001,ENSG00000163001.12,CFAP36,CFAP36,ENSP00000342699
6045,ENSG00000163002,ENSG00000163002.13,NUP35,NUP35,ENSP00000295119
6046,ENSG00000163006,ENSG00000163006.12,CCDC138,CCDC138,ENSP00000295124
6047,ENSG00000163013,ENSG00000163013.12,FBXO41,FBXO41,ENSP00000428646
6048,ENSG00000163029,ENSG00000163029.16,SMC6,SMC6,ENSP00000404092
6049,ENSG00000163104,ENSG00000163104.18,SMARCAD1,SMARCAD1,ENSP00000351947
6050,ENSG00000163110,ENSG00000163110.15,PDLIM5,PDLIM5,ENSP00000480359
6051,ENSG00000163125,ENSG00000163125.16,RPRD2,RPRD2,ENSP00000358064
6052,ENSG00000163126,ENSG00000163126.15,ANKRD23,ANKRD23,ENSP00000321679
6053,ENSG00000163131,ENSG00000163131.12,CTSS,CTSS,ENSP00000357981
6054,ENSG00000163138,ENSG00000163138.19,PACRGL,PACRGL,ENSP00000423881
6055,ENSG00000163154,ENSG00000163154.6,TNFAIP8L2,TNFAIP8L2,ENSP00000357906
6056,ENSG00000163156,ENSG00000163156.12,SCNM1,SCNM1,ENSP00000357901
6057,ENSG00000163159,ENSG00000163159.14,VPS72,VPS72,ENSP00000346464
6058,ENSG00000163161,ENSG00000163161.14,ERCC3,ERCC3,ENSP00000285398
6059,ENSG00000163162,ENSG00000163162.9,RNF149,RNF149,ENSP00000295317
6060,ENSG00000163166,ENSG00000163166.15,IWS1,IWS1,ENSP00000295321
6061,ENSG00000163170,ENSG00000163170.12,BOLA3,BOLA3,ENSP00000331369
6062,ENSG00000163171,ENSG00000163171.8,CDC42EP3,CDC42EP3,ENSP00000295324
6063,ENSG00000163191,ENSG00000163191.6,S100A11,S100A11,ENSP00000271638
6064,ENSG00000163214,ENSG00000163214.21,DHX57,DHX57,ENSP00000405111
6065,ENSG00000163219,ENSG00000163219.12,ARHGAP25,ARHGAP25,ENSP00000386911
6066,ENSG00000163220,ENSG00000163220.11,S100A9,S100A9,ENSP00000357727
6067,ENSG00000163249,ENSG00000163249.13,CCNYL1,CCNYL1,ENSP00000342344
6068,ENSG00000163257,ENSG00000163257.11,DCAF16,DCAF16,ENSP00000371682
6069,ENSG00000163281,ENSG00000163281.12,GNPDA2,GNPDA2,ENSP00000295448
6070,ENSG00000163297,ENSG00000163297.18,ANTXR2,ANTXR2,ENSP00000306185
